age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
51,1,1,2,no,1840,yes,no,0,18,8,312,3,-1,0,no
34,9,1,2,no,114,yes,yes,0,4,6,153,1,309,3,no
56,7,1,2,no,-229,no,yes,0,23,7,55,10,-1,0,no
29,7,1,2,no,182,yes,no,1,13,5,38,3,-1,0,no
31,1,1,2,no,401,no,no,0,14,8,96,3,-1,0,no
55,5,1,2,no,4194,no,yes,1,30,7,208,3,-1,0,no
36,9,1,3,no,629,yes,yes,0,29,dec,109,1,246,1,no
32,4,1,3,no,553,yes,no,0,22,7,72,1,-1,0,no
36,4,3,3,no,1057,no,no,0,5,2,383,2,-1,0,no
57,4,1,3,no,929,no,no,0,19,8,387,8,-1,0,no
34,1,1,1,no,428,yes,no,0,18,5,59,2,-1,0,no
27,8,0,2,no,268,yes,no,0,13,5,528,1,358,2,no
52,4,0,3,no,83,no,no,0,26,8,1223,6,-1,0,yes
58,0,0,2,no,2223,no,no,0,4,dec,1139,2,114,1,no
39,1,0,1,no,6,yes,no,0,19,11,286,2,-1,0,no
48,1,0,2,no,312,yes,yes,0,3,2,369,2,-1,0,no
36,4,0,2,no,0,no,no,0,13,8,333,5,-1,0,no
31,9,0,2,no,691,yes,no,0,8,5,198,1,-1,0,no
41,4,1,3,no,771,yes,no,0,26,8,106,8,-1,0,no
30,6,0,2,no,192,no,no,0,22,7,423,1,-1,0,no
57,5,1,3,no,0,no,no,0,12,8,116,4,-1,0,no
29,7,3,2,no,84,yes,no,0,13,4,1101,2,-1,0,yes
30,4,0,3,no,2,no,no,0,16,6,102,1,85,1,no
44,4,1,3,no,1242,yes,no,0,6,8,384,6,-1,0,no
56,0,3,2,no,3337,yes,no,1,17,11,99,3,-1,0,no
26,7,0,2,no,1347,no,no,1,18,6,280,6,92,5,yes
52,9,1,2,no,64,no,no,1,29,8,20,2,-1,0,no
36,9,0,2,no,0,no,no,0,29,8,85,6,-1,0,no
34,9,1,2,no,351,yes,no,0,18,7,467,1,-1,0,no
26,7,0,2,no,5533,yes,no,0,7,5,582,2,283,4,no
32,7,1,2,no,38,yes,no,0,15,5,744,1,-1,0,yes
30,4,0,3,yes,35,no,no,0,30,7,185,4,-1,0,no
27,9,0,2,no,235,yes,no,0,12,5,13,5,-1,0,no
42,0,0,2,no,30,yes,no,0,4,2,98,1,266,3,no
45,1,1,2,no,4022,yes,no,0,29,1,244,3,-1,0,no
39,4,0,3,no,0,yes,no,0,12,5,561,4,369,3,no
33,4,0,3,no,349,no,no,0,22,8,182,1,-1,0,no
47,7,1,2,no,2322,no,no,0,22,8,618,1,-1,0,no
46,4,3,2,no,558,no,no,0,19,8,126,6,-1,0,no
31,7,1,2,no,-230,yes,yes,0,16,7,715,1,-1,0,no
43,10,3,2,no,4094,yes,no,0,21,11,63,1,-1,0,no
43,4,3,3,no,497,no,no,0,13,5,66,1,363,22,no
42,1,1,2,no,179,yes,no,0,17,11,96,1,-1,0,no
30,0,0,3,no,305,no,no,0,30,4,633,1,85,2,yes
29,1,0,2,no,770,yes,no,0,17,4,341,1,-1,0,no
29,9,1,3,no,858,yes,no,0,12,6,234,7,330,1,no
80,3,1,1,no,0,no,no,0,23,2,639,1,189,1,yes
38,4,0,3,no,5244,no,no,0,8,8,310,4,-1,0,no
38,6,1,3,no,846,no,no,0,2,6,253,1,-1,0,no
44,4,1,2,yes,0,yes,no,0,11,7,96,2,-1,0,no
31,4,1,3,no,1331,no,no,0,30,4,297,1,86,3,yes
57,0,3,1,no,179,yes,no,0,15,5,67,1,368,2,no
50,1,1,2,no,253,yes,yes,0,5,5,475,2,-1,0,no
60,5,1,1,no,71188,no,no,0,6,10,205,1,-1,0,no
51,4,1,3,no,5108,yes,no,0,8,10,272,1,102,8,no
48,1,1,2,no,1738,yes,no,0,15,4,349,1,-1,0,no
42,1,1,1,no,-97,yes,no,0,3,2,216,4,271,5,no
36,1,1,2,no,199,yes,no,0,9,7,183,1,-1,0,no
43,4,1,3,no,489,yes,no,0,8,5,130,1,172,2,no
35,4,3,3,no,473,no,yes,0,5,8,37,2,-1,0,no
44,2,1,2,no,6649,yes,no,0,19,11,354,2,-1,0,no
34,6,1,3,no,263,no,no,0,4,5,203,1,78,8,no
32,1,1,2,no,119,no,no,0,4,5,20,5,-1,0,no
35,4,3,3,no,434,yes,no,0,11,5,277,1,271,2,no
59,4,1,3,no,1585,no,no,1,28,8,91,5,-1,0,no
49,4,0,3,no,588,no,no,0,28,8,70,9,-1,0,no
51,4,1,2,no,3180,yes,no,0,9,7,384,1,-1,0,no
32,7,0,2,no,152,yes,no,0,25,5,158,2,-1,0,yes
37,3,3,2,no,1040,yes,no,0,13,5,199,1,173,2,no
34,9,0,2,no,475,yes,no,0,29,7,538,8,-1,0,no
53,9,1,2,no,0,no,no,0,22,8,77,9,-1,0,no
42,2,1,1,no,149,no,no,0,20,8,94,2,-1,0,no
52,5,1,2,no,424,no,no,0,19,11,143,1,154,3,no
34,1,0,2,no,79,no,yes,0,20,11,104,1,-1,0,no
34,9,3,3,no,674,yes,no,0,7,8,587,2,-1,0,yes
27,7,1,2,no,0,yes,no,0,22,7,1608,13,-1,0,yes
43,10,1,3,no,58,yes,no,0,9,2,48,4,-1,0,no
41,9,1,3,no,532,yes,no,0,9,7,74,1,-1,0,no
72,5,1,2,no,4130,no,no,0,12,11,427,1,-1,0,no
35,1,1,1,no,422,yes,no,0,14,5,73,1,-1,0,no
36,1,3,1,no,-308,yes,no,0,12,5,725,1,-1,0,yes
51,3,1,1,no,30,yes,no,0,14,7,333,2,-1,0,no
37,6,1,3,no,137,no,no,0,13,8,244,6,-1,0,no
42,0,0,2,no,-247,yes,yes,1,21,10,519,1,166,1,yes
26,0,0,2,no,321,yes,no,0,22,7,242,7,-1,0,no
23,7,0,2,no,250,yes,no,0,18,5,222,1,-1,0,no
50,4,1,3,no,-470,yes,no,0,19,11,130,2,160,1,no
37,1,1,2,no,140,yes,yes,0,7,5,490,1,-1,0,no
35,4,1,3,no,2793,no,no,0,20,11,258,2,-1,0,no
37,4,1,3,no,410,no,no,0,29,1,337,2,-1,0,no
39,9,1,2,no,116,no,no,0,24,8,79,2,94,2,no
47,7,1,2,no,0,yes,no,1,9,7,250,1,-1,0,no
44,1,1,2,no,878,yes,no,0,2,6,130,1,-1,0,no
36,4,0,3,no,2944,no,no,0,18,8,882,8,-1,0,yes
33,1,0,2,no,3975,yes,yes,0,17,4,515,1,150,1,no
42,7,1,2,no,96,yes,no,0,5,5,238,3,340,2,no
35,9,0,3,no,2288,no,no,1,28,5,32,2,-1,0,no
33,1,1,2,no,137,no,yes,0,18,7,305,12,-1,0,no
31,10,1,2,no,24,yes,no,0,19,11,631,1,-1,0,no
55,9,3,2,no,3450,no,no,0,10,2,169,1,183,1,yes
38,9,0,2,no,311,yes,no,0,28,5,61,2,-1,0,no
55,3,1,2,no,139,no,no,0,22,8,256,2,-1,0,no
46,4,0,3,no,334,yes,no,1,4,5,36,6,90,2,no
61,4,1,3,no,997,no,no,0,10,3,106,1,-1,0,yes
47,4,0,3,no,440,no,no,0,21,8,71,4,-1,0,no
34,9,1,2,no,47,no,no,0,25,8,132,6,-1,0,no
41,4,3,3,no,3355,no,no,0,14,10,181,2,500,1,no
35,4,1,3,no,8,no,no,0,23,4,93,3,-1,0,yes
26,4,0,3,no,170,no,no,0,15,6,129,1,-1,0,yes
58,4,1,1,no,2769,yes,no,0,11,7,94,2,-1,0,no
50,1,1,2,no,2320,yes,no,0,7,4,310,1,-1,0,no
61,5,1,2,no,76,yes,no,0,15,7,195,7,-1,0,no
74,5,1,2,no,921,no,no,1,17,4,394,2,-1,0,yes
53,1,1,2,no,483,yes,no,0,3,2,288,3,-1,0,no
46,6,1,2,no,390,yes,no,0,31,7,208,2,-1,0,no
47,4,1,3,no,0,no,no,0,27,10,508,1,-1,0,yes
42,1,0,1,no,92,no,no,0,30,7,86,2,-1,0,no
56,7,1,2,no,22196,yes,no,0,21,11,189,1,-1,0,no
49,3,1,1,no,249,yes,no,0,21,11,450,1,-1,0,no
66,5,1,1,no,206,no,no,0,9,2,479,1,-1,0,yes
30,9,0,3,no,2325,no,no,0,5,4,270,3,241,4,no
38,4,0,3,no,0,no,no,0,24,7,164,1,-1,0,no
31,1,1,2,no,1664,yes,no,0,20,4,158,1,182,1,no
32,9,1,2,no,3333,no,no,0,8,8,50,4,-1,0,no
48,9,1,2,no,7020,no,no,0,6,8,80,2,-1,0,no
34,0,1,3,no,37,no,no,0,6,2,45,1,-1,0,no
28,8,0,2,no,28,no,no,0,29,1,220,2,-1,0,no
25,9,0,2,no,2157,yes,no,0,21,7,339,1,-1,0,no
35,6,0,2,no,1732,no,no,1,21,11,1441,3,-1,0,no
31,4,1,3,no,623,yes,no,0,13,5,96,2,349,5,no
32,0,1,2,no,3540,yes,no,0,18,5,213,1,178,1,no
33,0,1,2,no,95,yes,no,0,30,4,335,1,-1,0,yes
53,7,3,2,no,765,yes,no,0,14,5,959,3,174,7,yes
46,9,3,2,no,-824,yes,no,0,7,8,429,3,-1,0,yes
28,4,0,3,no,5549,no,no,0,28,7,383,6,-1,0,no
32,9,1,2,yes,4,yes,yes,0,25,8,132,8,-1,0,no
51,0,1,2,no,423,yes,yes,0,16,10,95,1,-1,0,no
51,4,1,3,no,-892,yes,yes,0,14,8,248,2,-1,0,no
34,4,0,3,no,8038,yes,no,0,20,4,29,3,152,1,no
47,0,3,2,no,1139,yes,no,0,11,7,106,2,-1,0,no
36,6,1,2,no,189,yes,no,0,19,11,136,1,120,1,no
29,3,0,3,no,19,no,no,0,5,2,110,2,64,2,yes
39,9,1,2,no,3663,no,no,0,11,8,230,3,-1,0,no
51,9,3,2,no,2323,yes,yes,0,18,8,151,10,-1,0,no
48,1,1,2,no,425,yes,no,1,9,7,693,2,-1,0,no
32,9,1,2,no,5122,no,no,0,13,8,31,1,-1,0,no
36,4,3,3,no,608,no,no,0,26,8,125,2,-1,0,no
39,0,1,2,no,607,yes,no,0,12,5,454,2,364,3,yes
49,0,1,2,no,381,no,no,0,5,8,504,2,-1,0,no
33,10,3,2,no,385,no,no,1,27,8,29,28,-1,0,no
26,4,0,3,no,1274,yes,no,0,1,6,190,1,84,1,no
51,1,1,1,no,377,yes,no,1,3,2,143,4,272,1,no
26,0,0,2,no,802,no,no,0,30,1,77,1,2,2,no
45,0,1,2,no,194,no,no,0,31,7,517,4,-1,0,no
54,9,1,2,no,-315,no,yes,0,10,7,2029,1,-1,0,yes
49,9,1,3,no,1843,yes,no,0,25,5,269,1,-1,0,no
47,9,1,2,no,-9,no,no,0,14,8,457,2,-1,0,no
42,3,1,1,no,83,no,yes,0,7,8,184,1,-1,0,no
50,2,1,3,no,433,yes,no,0,18,5,47,4,-1,0,no
54,1,1,1,no,4503,no,no,1,21,11,168,3,-1,0,no
40,7,1,2,no,51,yes,no,0,11,5,50,1,-1,0,no
50,7,1,2,no,961,no,yes,0,14,8,757,4,-1,0,no
57,5,1,2,no,49,yes,yes,0,25,8,93,4,-1,0,no
33,9,1,2,no,3470,no,no,0,11,8,285,2,-1,0,no
49,9,1,2,no,-147,yes,no,0,20,4,390,1,-1,0,no
35,7,1,2,no,0,yes,no,0,18,5,146,2,-1,0,no
58,4,1,3,no,172,no,no,0,19,8,145,7,-1,0,no
31,0,0,2,no,-407,no,yes,0,7,7,230,1,-1,0,no
36,4,3,3,no,649,no,no,0,16,7,237,2,91,1,no
49,1,0,1,no,1040,no,no,0,8,7,474,2,-1,0,no
29,7,0,2,no,209,yes,no,0,28,7,487,7,-1,0,no
26,8,0,3,no,294,no,no,0,5,3,87,1,91,2,yes
27,3,1,2,no,4848,yes,yes,1,23,7,82,3,-1,0,no
32,1,0,2,no,1670,yes,no,0,18,5,183,1,-1,0,no
25,0,0,3,no,1420,no,no,0,8,4,124,2,-1,0,no
44,9,0,2,no,1679,no,no,1,20,10,718,1,-1,0,yes
38,4,1,3,no,1198,yes,no,0,2,2,63,1,-1,0,no
57,0,1,2,no,169,no,no,0,14,8,180,1,106,2,no
36,6,1,3,no,506,no,no,0,25,8,47,1,120,1,no
41,2,1,2,no,1249,yes,no,0,9,7,391,1,-1,0,no
27,4,0,3,no,212,yes,no,0,15,5,373,1,-1,0,no
37,9,3,2,no,23,no,no,0,20,8,289,2,-1,0,no
47,4,0,3,no,4402,no,no,1,10,dec,805,1,190,1,yes
31,7,3,1,no,459,yes,no,0,7,5,623,1,293,1,yes
38,4,0,3,no,0,yes,no,0,17,11,213,2,-1,0,no
31,9,1,2,no,3706,yes,no,0,20,11,129,1,-1,0,no
36,1,1,1,no,1177,no,no,0,15,4,330,1,311,4,yes
29,4,0,3,no,3357,no,no,0,21,7,120,3,-1,0,no
55,1,1,2,no,1011,yes,no,0,12,8,112,2,-1,0,no
36,4,1,3,no,1318,yes,no,0,7,8,100,2,-1,0,no
36,9,1,3,no,167,yes,no,0,28,1,57,1,-1,0,no
42,4,1,3,no,2187,yes,no,0,17,11,525,3,-1,0,yes
49,0,1,2,no,14440,yes,no,0,21,11,60,1,-1,0,no
48,4,1,1,no,2537,no,no,0,26,8,219,6,-1,0,no
30,9,1,3,no,569,no,no,0,27,8,976,12,-1,0,yes
27,4,0,3,yes,0,no,yes,0,8,7,46,1,-1,0,no
38,2,1,3,no,0,yes,no,0,18,11,185,3,-1,0,no
36,9,0,2,yes,12,no,no,0,12,8,587,2,-1,0,yes
45,9,1,2,no,49,no,no,0,29,7,65,2,-1,0,no
42,9,1,2,no,613,yes,no,0,11,5,432,2,-1,0,no
37,2,1,3,no,7944,no,no,0,21,11,102,1,-1,0,no
48,1,1,2,no,1143,yes,no,0,17,4,264,1,317,1,no
57,5,1,1,no,-464,yes,no,0,4,2,75,1,190,6,no
44,7,1,2,no,1989,yes,yes,0,20,4,106,2,-1,0,no
48,9,1,2,no,17,yes,yes,0,17,11,81,1,-1,0,no
56,5,1,1,no,-1,no,no,0,27,8,89,23,-1,0,no
51,5,3,2,no,1679,no,no,0,12,8,417,1,365,9,yes
47,0,1,2,no,3676,no,no,0,18,10,567,1,95,3,yes
25,4,1,3,no,-242,yes,yes,0,18,5,600,4,332,4,yes
40,4,1,3,no,8902,yes,no,0,14,8,464,5,-1,0,no
38,4,0,3,no,1704,no,no,0,1,9,222,1,-1,0,no
34,4,1,3,no,3050,yes,no,0,13,5,469,1,-1,0,yes
53,3,1,1,no,2581,no,no,0,15,4,99,1,-1,0,no
35,1,1,2,no,243,yes,no,0,20,4,41,3,-1,0,no
24,8,0,2,no,1847,no,no,0,9,dec,390,1,-1,0,no
49,4,1,1,no,3371,no,no,0,11,11,269,2,-1,0,yes
45,7,0,2,no,1757,yes,no,0,20,4,1010,3,326,1,no
55,4,1,3,no,171,yes,no,0,8,8,73,6,-1,0,no
51,4,0,3,yes,-55,yes,no,0,18,8,119,6,-1,0,no
38,3,1,1,no,21,no,no,0,26,8,634,2,-1,0,no
50,9,0,2,no,246,yes,no,0,17,11,270,1,123,2,no
44,1,1,1,no,887,yes,no,0,12,5,165,2,363,1,no
40,4,1,3,no,51,no,no,0,19,8,164,2,-1,0,no
29,7,0,2,no,-287,yes,no,0,18,5,196,1,-1,0,no
34,7,1,2,no,0,yes,no,0,14,7,78,4,-1,0,no
44,6,0,3,no,2734,yes,no,0,12,5,897,4,-1,0,yes
50,2,1,3,no,52,no,no,0,31,7,22,8,-1,0,no
34,4,1,3,no,2594,yes,no,0,21,11,161,3,-1,0,no
34,9,1,3,no,1611,yes,no,0,11,5,490,2,-1,0,no
34,0,0,3,no,18,yes,yes,0,30,4,359,1,-1,0,yes
52,1,1,1,no,1331,yes,no,0,29,7,213,2,-1,0,no
41,9,3,2,no,52,no,no,0,20,8,261,2,-1,0,no
48,9,1,2,no,10655,no,no,1,31,7,5,3,-1,0,no
58,4,1,3,no,1831,no,no,0,17,11,1531,1,-1,0,no
48,4,1,3,no,586,yes,yes,0,6,5,179,2,-1,0,no
50,6,1,2,no,2061,yes,yes,0,29,1,197,2,244,3,no
25,9,0,2,no,959,no,no,0,9,7,144,5,-1,0,no
48,4,1,3,yes,-13,yes,no,0,15,5,20,6,291,2,no
37,0,1,3,no,801,no,no,0,11,8,331,7,-1,0,no
66,5,1,3,no,1948,no,no,0,28,1,216,1,91,4,yes
43,1,0,2,no,24,no,no,0,12,5,68,1,363,1,no
40,9,3,3,no,1871,yes,no,0,17,11,64,1,-1,0,no
43,1,1,1,no,188,yes,no,0,12,5,58,3,347,5,no
32,7,1,2,no,61,yes,no,0,8,7,529,5,-1,0,no
57,0,1,2,no,-967,yes,no,1,15,5,8,7,-1,0,no
37,1,3,2,no,0,yes,no,0,21,4,146,4,-1,0,yes
43,9,1,2,no,275,no,no,0,25,8,69,6,-1,0,no
44,4,1,3,no,724,yes,no,0,17,11,157,2,172,1,no
44,7,1,2,no,27,no,no,0,25,5,485,1,-1,0,no
53,0,3,2,no,26,yes,no,0,7,5,56,1,359,1,no
36,9,1,2,no,191,no,no,0,31,8,69,1,-1,0,no
58,9,3,2,no,-123,no,no,0,5,8,131,2,-1,0,no
34,9,0,2,no,179,no,no,0,19,8,294,3,-1,0,no
55,1,1,1,no,1086,yes,no,0,6,5,146,1,272,2,no
38,3,3,2,no,70,no,no,0,27,10,255,3,148,1,yes
28,1,0,2,no,2700,no,no,0,3,2,337,4,-1,0,no
41,9,1,2,no,1602,yes,no,0,2,6,142,1,-1,0,no
30,0,1,3,no,0,yes,no,0,24,7,209,2,-1,0,no
59,6,1,3,no,3800,no,yes,0,9,7,70,1,-1,0,no
43,9,1,2,no,0,yes,yes,0,4,2,539,8,204,5,no
42,4,1,2,yes,-34,no,no,0,5,2,176,1,-1,0,no
31,0,1,2,no,5,yes,yes,0,16,7,101,7,-1,0,no
43,10,1,2,no,3529,no,no,0,5,2,169,2,-1,0,no
41,1,1,2,no,1334,yes,no,0,20,4,234,5,-1,0,no
32,6,1,3,no,3601,no,no,0,22,8,171,15,-1,0,no
45,9,1,3,no,265,no,no,0,28,8,14,3,-1,0,no
37,6,1,2,no,487,no,yes,0,27,8,155,15,-1,0,no
38,1,3,2,no,0,yes,no,0,11,5,580,1,173,1,no
58,5,1,2,no,14412,no,no,0,18,11,297,1,-1,0,no
37,4,1,3,no,3288,no,no,0,8,8,124,2,-1,0,no
30,9,0,2,no,57,no,no,0,2,2,465,2,-1,0,no
47,9,1,2,no,2246,yes,no,0,10,7,330,1,-1,0,no
40,9,1,2,no,4441,yes,no,0,20,11,153,2,183,2,no
54,1,1,2,no,448,yes,yes,0,5,8,98,1,-1,0,no
53,2,1,1,no,27,yes,no,1,10,9,230,3,-1,0,yes
33,1,3,2,no,474,no,no,0,22,7,400,2,-1,0,no
30,9,0,3,no,1185,yes,no,0,30,4,284,1,339,1,no
39,7,3,2,no,282,yes,no,0,17,7,243,1,-1,0,no
32,1,1,2,no,2,yes,no,0,15,5,16,9,309,1,no
34,9,0,2,no,60,no,no,0,7,8,274,2,-1,0,no
39,6,0,3,no,3972,no,no,0,30,7,122,3,-1,0,no
75,5,1,2,no,26452,no,no,1,15,7,219,2,-1,0,no
33,0,3,2,no,818,yes,yes,0,16,4,301,3,-1,0,no
40,7,1,2,no,9374,yes,no,0,21,11,7,8,185,1,no
69,5,1,1,no,279,no,no,1,12,8,26,1,-1,0,no
52,10,1,1,no,20,yes,no,1,28,1,172,1,-1,0,no
31,0,3,2,no,360,no,no,0,15,5,332,1,297,2,no
28,9,0,2,no,1532,no,no,0,22,5,253,1,107,5,no
29,4,0,3,no,1673,no,no,0,16,8,200,2,159,3,no
46,7,1,2,no,2420,no,no,0,19,11,405,2,-1,0,no
42,9,3,2,no,1533,no,yes,0,5,8,86,1,-1,0,no
34,0,0,2,no,296,no,no,0,7,7,147,4,-1,0,no
32,9,1,2,no,485,no,no,0,26,8,98,14,-1,0,no
33,9,0,3,no,125,no,no,1,29,8,66,2,-1,0,no
70,5,1,2,no,616,no,no,0,27,4,149,2,182,1,no
36,7,1,2,no,3064,yes,no,1,26,8,240,3,107,4,no
53,9,1,2,no,206,no,no,0,26,8,87,6,-1,0,no
30,1,0,2,no,6900,no,no,0,21,11,816,1,-1,0,no
31,7,0,2,no,481,yes,no,0,20,11,106,2,183,2,no
28,0,1,2,no,12,yes,no,0,30,1,73,3,256,3,no
53,1,1,1,no,53,yes,no,0,7,4,208,1,140,1,no
31,1,3,2,no,6,yes,no,0,29,1,821,1,-1,0,no
30,4,1,3,no,562,no,no,0,21,8,137,4,-1,0,no
40,1,1,1,no,2805,yes,no,0,14,5,173,6,353,23,no
47,1,1,2,no,0,yes,no,0,21,7,676,1,-1,0,no
51,4,1,3,no,1612,no,no,0,16,3,384,1,182,5,no
35,4,1,3,no,0,yes,no,0,21,7,295,3,-1,0,no
57,0,1,2,no,2137,no,no,1,8,7,132,7,-1,0,no
42,1,1,1,no,260,yes,no,1,31,7,175,2,-1,0,no
32,1,1,2,yes,-53,yes,no,0,16,4,648,1,272,1,yes
30,4,1,3,no,944,no,no,0,29,10,251,2,-1,0,yes
36,9,1,2,no,2394,no,no,0,14,8,184,2,-1,0,no
43,9,1,2,no,297,yes,no,0,14,10,119,3,-1,0,no
69,5,0,3,no,2144,no,no,0,29,7,417,1,184,4,yes
31,9,0,3,no,969,no,no,0,15,6,95,1,-1,0,no
35,9,1,2,no,0,no,no,0,14,7,125,2,-1,0,no
26,2,1,3,no,37,yes,yes,0,6,5,207,1,363,2,no
46,9,1,2,no,410,no,yes,0,21,11,162,5,-1,0,no
30,9,1,2,no,1211,yes,no,0,18,5,176,1,-1,0,no
33,4,0,3,no,71,no,no,0,22,8,107,6,-1,0,no
34,4,1,3,no,436,yes,no,0,17,4,28,1,345,1,no
31,4,1,3,no,1170,no,no,0,20,8,200,4,-1,0,no
39,2,1,2,no,0,no,no,0,21,11,108,7,-1,0,no
33,9,0,2,no,647,yes,yes,0,4,2,124,1,273,1,no
50,1,1,1,no,2142,yes,no,0,29,1,309,2,224,1,no
84,5,3,1,no,639,no,no,1,18,5,353,3,-1,0,yes
40,1,1,1,no,177,yes,yes,1,21,7,742,4,-1,0,no
55,4,1,3,no,236,no,no,0,4,8,200,1,-1,0,no
46,0,1,1,no,96,no,no,1,4,2,151,2,-1,0,no
35,9,0,2,no,126,no,no,0,22,8,112,2,-1,0,no
25,8,0,2,no,8,no,no,0,22,4,107,2,-1,0,yes
52,5,0,2,no,316,no,no,0,12,5,463,3,-1,0,no
31,6,0,3,yes,-282,yes,no,0,20,11,131,3,-1,0,no
34,4,1,3,no,-308,yes,no,0,30,4,140,2,-1,0,no
42,9,3,2,no,248,no,no,0,19,8,163,4,-1,0,no
50,6,3,3,no,13,yes,no,0,20,4,76,1,-1,0,yes
30,9,1,2,no,-393,yes,yes,0,16,7,435,1,-1,0,yes
33,7,0,2,no,358,yes,no,0,7,5,302,1,356,3,no
34,0,3,2,no,1268,yes,no,0,15,5,259,3,-1,0,no
33,9,1,2,no,-163,yes,yes,0,8,8,502,2,-1,0,no
32,4,0,3,no,473,yes,no,0,11,5,72,2,361,1,no
34,4,1,3,no,4831,yes,no,0,4,2,265,1,-1,0,no
37,9,1,2,no,1063,yes,no,0,31,7,413,2,-1,0,no
30,4,1,2,no,0,yes,no,0,12,5,756,3,-1,0,no
56,10,3,1,no,802,no,no,1,3,2,258,2,-1,0,no
31,4,1,3,no,430,yes,no,0,25,7,137,16,-1,0,no
54,6,3,1,no,4382,yes,no,1,18,5,193,4,-1,0,no
37,4,1,3,no,0,no,no,0,11,3,129,4,107,2,no
32,9,1,3,no,3939,no,no,0,8,8,209,2,-1,0,no
29,1,1,2,no,358,no,no,0,21,7,88,5,-1,0,no
52,1,1,1,no,1141,yes,no,0,12,5,22,5,-1,0,no
55,2,3,2,no,538,yes,no,0,7,8,353,2,-1,0,yes
33,9,1,3,no,8023,no,no,0,25,2,196,1,87,4,no
32,7,0,2,no,2478,no,yes,0,20,11,395,1,-1,0,no
21,8,0,2,no,6844,no,no,0,14,8,126,3,127,7,no
42,9,1,2,no,440,yes,no,0,3,2,13,5,-1,0,no
56,6,1,2,no,800,no,yes,0,9,7,170,1,-1,0,no
30,2,0,2,no,638,no,no,0,14,7,358,6,-1,0,no
55,5,1,2,no,159,no,no,0,28,8,159,1,-1,0,no
43,1,1,1,no,483,yes,no,0,12,5,225,3,-1,0,no
53,10,1,2,no,94,no,no,0,10,8,493,1,181,14,yes
57,5,1,2,no,1044,no,no,1,11,1,585,1,192,2,yes
56,9,3,3,no,401,yes,no,1,20,11,26,1,-1,0,no
59,4,1,3,no,1881,no,no,0,19,11,456,2,-1,0,no
31,0,1,2,no,3,yes,no,0,28,7,37,12,-1,0,no
35,7,3,2,no,221,yes,no,0,14,5,150,1,360,1,no
50,6,1,2,no,36,no,no,0,13,8,104,10,-1,0,no
42,1,1,1,no,969,yes,no,0,13,5,721,1,-1,0,no
25,0,0,3,no,220,no,no,0,26,5,68,1,-1,0,no
42,4,0,3,no,10907,no,no,0,4,5,74,3,-1,0,no
27,8,0,3,no,-148,yes,no,0,11,9,146,3,224,1,no
48,1,1,2,no,865,yes,no,0,13,5,78,2,-1,0,no
50,1,1,2,no,579,no,no,0,26,8,83,4,-1,0,no
60,9,0,3,no,2934,no,no,0,8,8,233,2,-1,0,no
47,4,1,3,no,6637,yes,no,0,17,4,174,2,-1,0,no
31,4,1,3,no,271,no,no,0,18,11,89,1,-1,0,no
52,9,1,3,no,0,no,no,0,9,8,145,3,94,4,no
30,9,0,3,no,699,yes,no,0,11,8,213,4,-1,0,no
32,1,1,2,no,150,no,no,0,5,2,210,1,-1,0,no
31,4,0,3,no,1130,yes,no,0,17,4,224,3,74,4,no
48,7,3,2,no,3186,no,yes,0,9,4,104,1,-1,0,no
32,7,0,2,no,133,no,no,0,15,4,171,1,-1,0,yes
30,3,0,3,no,868,no,no,0,7,8,387,2,-1,0,no
48,1,1,2,no,480,yes,no,0,15,5,830,1,352,2,yes
34,4,1,3,no,606,no,no,0,20,4,97,1,-1,0,yes
35,1,1,2,no,603,yes,no,0,17,4,474,2,-1,0,no
49,4,0,1,no,548,no,no,1,31,7,115,6,-1,0,no
36,10,1,2,no,-872,yes,yes,0,20,11,153,1,183,1,no
37,1,3,2,no,33,yes,no,0,20,11,106,2,167,1,no
40,8,1,2,no,260,no,no,0,19,11,52,1,152,6,no
57,9,1,2,no,589,yes,no,0,2,2,223,1,76,4,no
39,9,1,2,no,626,yes,no,0,11,5,126,2,-1,0,no
38,7,1,2,no,0,no,yes,0,16,7,1473,6,-1,0,no
27,1,0,2,no,3792,no,no,0,22,4,279,2,-1,0,yes
38,1,0,3,no,14058,no,no,1,17,7,293,20,-1,0,no
30,9,0,2,no,-522,yes,yes,0,5,5,670,2,286,6,yes
37,10,1,2,no,1978,no,no,0,9,9,404,1,182,1,yes
53,0,1,2,no,459,no,no,0,14,10,317,6,192,1,no
38,10,1,3,no,2812,yes,no,0,30,4,830,1,-1,0,yes
48,4,1,3,no,5057,no,yes,0,19,11,37,1,-1,0,no
26,3,1,2,no,-759,yes,no,0,11,7,191,1,-1,0,no
45,4,3,3,no,220,yes,no,unknown,18,6,89,4,-1,0,no
32,1,3,2,no,0,yes,no,unknown,2,6,746,2,-1,0,no
45,1,3,1,no,0,yes,no,0,21,7,211,2,-1,0,no
62,6,3,3,no,6,yes,no,0,13,10,216,1,183,4,yes
37,4,1,3,no,4039,no,yes,0,25,7,106,2,-1,0,no
39,7,3,2,no,687,yes,no,0,9,7,869,1,-1,0,yes
38,9,0,2,no,-242,yes,no,0,18,5,1173,3,278,6,yes
31,4,1,3,no,582,yes,no,0,15,7,58,2,-1,0,no
58,1,3,1,no,8218,yes,no,0,31,7,124,10,-1,0,no
